antecedents,consequents,support,confidence,lift
"frozenset({'H_-9', 'I_No', 'P_No'})",frozenset({'N_Undetermined'}),0.32262545275521326,1.0,1.2327466620426564
"frozenset({'H_-9', 'I_No', 'N_Undetermined'})",frozenset({'P_No'}),0.32262545275521326,1.0,1.0059251136383736
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.34126314308823014,1.0,1.2494288224956063
"frozenset({'P_No', 'R_Weekday', 'G_No', 'H_-9'})",frozenset({'M_Unknown'}),0.20293983190913248,1.0,1.2494288224956063
"frozenset({'H_-9', 'I_No', 'O_No', 'L_Male'})","frozenset({'M_Unknown', 'N_Undetermined'})",0.2189049477793016,1.0,1.2508577461071522
"frozenset({'O_No', 'M_Unknown', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.24663290783134648,1.0,1.0059251136383736
"frozenset({'P_No', 'M_Unknown', 'I_No', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.22628969300559132,1.0,1.2327466620426564
"frozenset({'H_-9', 'I_No', 'L_Male'})","frozenset({'P_No', 'M_Unknown'})",0.22628969300559132,1.0,1.2542230847263265
"frozenset({'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.2543693075922214,1.0,1.0059251136383736
"frozenset({'M_Unknown', 'I_No', 'L_Male', 'H_-9'})",frozenset({'P_No'}),0.22628969300559132,1.0,1.0059251136383736
"frozenset({'P_No', 'I_No', 'L_Male', 'H_-9'})",frozenset({'M_Unknown'}),0.22628969300559132,1.0,1.2494288224956063
"frozenset({'H_-9', 'G_No', 'O_No', 'L_Male'})",frozenset({'P_No'}),0.2416921616204241,1.0,1.0059251136383736
"frozenset({'H_-9', 'I_No', 'L_Male'})","frozenset({'P_No', 'N_Undetermined'})",0.22628969300559132,1.0,1.2375481428291664
"frozenset({'G_No', 'O_No', 'M_Unknown', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.2416921616204241,1.0,1.2327466620426564
"frozenset({'L_Male', 'I_No', 'H_-9'})",frozenset({'M_Unknown'}),0.22628969300559132,1.0,1.2494288224956063
"frozenset({'H_-9', 'I_No', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.22628969300559132,1.0,1.0059251136383736
"frozenset({'P_No', 'I_No', 'L_Male', 'H_-9'})",frozenset({'N_Undetermined'}),0.22628969300559132,1.0,1.2327466620426564
"frozenset({'H_-9', 'I_No', 'L_Male'})","frozenset({'M_Unknown', 'N_Undetermined'})",0.22628969300559132,1.0,1.2508577461071522
"frozenset({'H_-9', 'I_No', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.22628969300559132,1.0,1.2494288224956063
"frozenset({'M_Unknown', 'I_No', 'L_Male', 'H_-9'})",frozenset({'N_Undetermined'}),0.22628969300559132,1.0,1.2327466620426564
"frozenset({'G_No', 'O_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2416921616204241,1.0,1.2494288224956063
"frozenset({'H_-9', 'I_No', 'L_Male'})",frozenset({'P_No'}),0.22628969300559132,1.0,1.0059251136383736
"frozenset({'P_No', 'I_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.22628969300559132,1.0,1.2494288224956063
"frozenset({'M_Unknown', 'I_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.22628969300559132,1.0,1.0059251136383736
"frozenset({'P_No', 'I_No', 'L_Male', 'H_-9'})","frozenset({'M_Unknown', 'N_Undetermined'})",0.22628969300559132,1.0,1.2508577461071522
"frozenset({'M_Unknown', 'I_No', 'L_Male', 'H_-9'})","frozenset({'P_No', 'N_Undetermined'})",0.22628969300559132,1.0,1.2375481428291664
"frozenset({'H_-9', 'I_No', 'G_No', 'L_Male'})","frozenset({'P_No', 'M_Unknown'})",0.2219467595034638,1.0,1.2542230847263265
"frozenset({'G_No', 'M_Unknown', 'I_No', 'H_-9', 'L_Male'})",frozenset({'P_No'}),0.2219467595034638,1.0,1.0059251136383736
"frozenset({'P_No', 'G_No', 'I_No', 'H_-9', 'L_Male'})",frozenset({'M_Unknown'}),0.2219467595034638,1.0,1.2494288224956063
"frozenset({'H_-9', 'I_No', 'G_No', 'L_Male'})","frozenset({'P_No', 'N_Undetermined'})",0.2219467595034638,1.0,1.2375481428291664
"frozenset({'G_No', 'I_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.2219467595034638,1.0,1.0059251136383736
"frozenset({'M_Unknown', 'A_NSW'})",frozenset({'N_Undetermined'}),0.24592959876217604,1.0,1.2327466620426564
"frozenset({'H_-9', 'L_Male'})",frozenset({'P_No'}),0.25493195484755776,1.0,1.0059251136383736
"frozenset({'P_No', 'G_No', 'I_No', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.2219467595034638,1.0,1.2327466620426564
"frozenset({'H_-9', 'I_No', 'G_No', 'L_Male'})",frozenset({'M_Unknown'}),0.2219467595034638,1.0,1.2494288224956063
"frozenset({'H_-9', 'I_No', 'G_No', 'L_Male'})",frozenset({'N_Undetermined'}),0.2219467595034638,1.0,1.2327466620426564
"frozenset({'H_-9', 'G_No', 'O_No', 'L_Male'})",frozenset({'N_Undetermined'}),0.2416921616204241,1.0,1.2327466620426564
"frozenset({'H_-9', 'I_No', 'G_No', 'L_Male'})",frozenset({'P_No'}),0.2219467595034638,1.0,1.0059251136383736
"frozenset({'H_-9', 'G_No', 'O_No', 'L_Male'})","frozenset({'P_No', 'M_Unknown', 'N_Undetermined'})",0.2416921616204241,1.0,1.2556630017220825
"frozenset({'H_-9', 'I_No', 'L_Male'})","frozenset({'P_No', 'M_Unknown', 'N_Undetermined'})",0.22628969300559132,1.0,1.2556630017220825
"frozenset({'H_-9', 'I_No', 'L_Male', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.22628969300559132,1.0,1.2542230847263265
"frozenset({'H_-9', 'I_No', 'L_Male'})",frozenset({'N_Undetermined'}),0.22628969300559132,1.0,1.2327466620426564
"frozenset({'M_Unknown', 'L_Male', 'H_-9'})",frozenset({'P_No'}),0.2543517248654921,1.0,1.0059251136383736
"frozenset({'G_No', 'M_Unknown', 'I_No', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.2219467595034638,1.0,1.2327466620426564
"frozenset({'G_No', 'O_No', 'M_Unknown', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.2416921616204241,1.0,1.0059251136383736
"frozenset({'H_-9', 'G_No', 'L_Male'})","frozenset({'P_No', 'M_Unknown'})",0.24928789956746492,1.0,1.2542230847263265
"frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.2416921616204241,1.0,1.2327466620426564
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2416921616204241,1.0,1.2494288224956063
"frozenset({'M_Unknown', 'G_No', 'L_Male', 'H_-9'})",frozenset({'P_No'}),0.24928789956746492,1.0,1.0059251136383736
"frozenset({'P_No', 'G_No', 'L_Male', 'H_-9'})",frozenset({'M_Unknown'}),0.24928789956746492,1.0,1.2494288224956063
"frozenset({'H_-9', 'L_Male', 'O_No'})",frozenset({'P_No'}),0.24716038963322431,1.0,1.0059251136383736
"frozenset({'H_-9', 'G_No', 'L_Male'})","frozenset({'M_Unknown', 'N_Undetermined'})",0.24928789956746492,1.0,1.2508577461071522
"frozenset({'H_-9', 'G_No', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.24928789956746492,1.0,1.2494288224956063
"frozenset({'H_-9', 'G_No', 'L_Male'})","frozenset({'P_No', 'M_Unknown', 'N_Undetermined'})",0.24928789956746492,1.0,1.2556630017220825
"frozenset({'M_Unknown', 'G_No', 'L_Male', 'H_-9'})",frozenset({'N_Undetermined'}),0.24928789956746492,1.0,1.2327466620426564
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9', 'L_Male'})","frozenset({'M_Unknown', 'N_Undetermined'})",0.2416921616204241,1.0,1.2508577461071522
"frozenset({'G_No', 'O_No', 'M_Unknown', 'H_-9', 'L_Male'})","frozenset({'P_No', 'N_Undetermined'})",0.2416921616204241,1.0,1.2375481428291664
"frozenset({'H_-9', 'G_No', 'L_Male'})",frozenset({'P_No'}),0.24928789956746492,1.0,1.0059251136383736
"frozenset({'G_No', 'O_No', 'H_-9', 'L_Male', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.2416921616204241,1.0,1.2542230847263265
"frozenset({'H_-9', 'G_No', 'L_Male'})",frozenset({'N_Undetermined'}),0.24928789956746492,1.0,1.2327466620426564
"frozenset({'L_Male', 'G_No', 'H_-9'})",frozenset({'M_Unknown'}),0.24928789956746492,1.0,1.2494288224956063
"frozenset({'P_No', 'G_No', 'L_Male', 'H_-9'})",frozenset({'N_Undetermined'}),0.24928789956746492,1.0,1.2327466620426564
"frozenset({'H_-9', 'G_No', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.24928789956746492,1.0,1.0059251136383736
"frozenset({'O_No', 'I_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2189049477793016,1.0,1.2494288224956063
"frozenset({'H_-9', 'G_No', 'L_Male'})","frozenset({'P_No', 'N_Undetermined'})",0.24928789956746492,1.0,1.2375481428291664
"frozenset({'H_-9', 'G_No', 'L_Male', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.24928789956746492,1.0,1.2542230847263265
"frozenset({'H_-9', 'G_No', 'O_No', 'L_Male'})","frozenset({'M_Unknown', 'N_Undetermined'})",0.2416921616204241,1.0,1.2508577461071522
"frozenset({'M_Unknown', 'O_No', 'H_-9', 'L_Male'})",frozenset({'P_No'}),0.24665049055807575,1.0,1.0059251136383736
"frozenset({'M_Unknown', 'G_No', 'L_Male', 'H_-9'})","frozenset({'P_No', 'N_Undetermined'})",0.24928789956746492,1.0,1.2375481428291664
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9', 'L_Male'})",frozenset({'M_Unknown'}),0.2416921616204241,1.0,1.2494288224956063
"frozenset({'G_No', 'O_No', 'M_Unknown', 'H_-9', 'L_Male'})",frozenset({'P_No'}),0.2416921616204241,1.0,1.0059251136383736
"frozenset({'H_-9', 'G_No', 'O_No', 'L_Male'})","frozenset({'P_No', 'M_Unknown'})",0.2416921616204241,1.0,1.2542230847263265
"frozenset({'H_-9', 'O_No', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.246668073284805,1.0,1.0059251136383736
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.2416921616204241,1.0,1.2327466620426564
"frozenset({'P_No', 'G_No', 'L_Male', 'H_-9'})","frozenset({'M_Unknown', 'N_Undetermined'})",0.24928789956746492,1.0,1.2508577461071522
"frozenset({'G_No', 'M_Unknown', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.24928789956746492,1.0,1.0059251136383736
"frozenset({'P_No', 'G_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.24928789956746492,1.0,1.2494288224956063
"frozenset({'P_No', 'G_No', 'M_Unknown', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.24928789956746492,1.0,1.2327466620426564
"frozenset({'G_No', 'O_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.2416921616204241,1.0,1.0059251136383736
"frozenset({'H_-9', 'G_No', 'O_No', 'L_Male'})","frozenset({'P_No', 'N_Undetermined'})",0.2416921616204241,1.0,1.2375481428291664
"frozenset({'H_-9', 'G_No', 'O_No'})","frozenset({'P_No', 'M_Unknown', 'N_Undetermined'})",0.34126314308823014,1.0,1.2556630017220825
"frozenset({'M_Unknown', 'L_Male', 'H_-9', 'N_Undetermined'})",frozenset({'P_No'}),0.2543341421387629,1.0,1.0059251136383736
"frozenset({'O_No', 'I_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.2189049477793016,1.0,1.0059251136383736
"frozenset({'P_No', 'G_No', 'I_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2219467595034638,1.0,1.2494288224956063
"frozenset({'G_No', 'I_No', 'H_-9', 'L_Male', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.2219467595034638,1.0,1.2542230847263265
"frozenset({'H_-9', 'G_No', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.34126314308823014,1.0,1.2542230847263265
"frozenset({'P_No', 'G_No', 'M_Unknown', 'I_No', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.2219467595034638,1.0,1.2327466620426564
"frozenset({'H_-9', 'I_No', 'G_No', 'L_Male'})","frozenset({'P_No', 'M_Unknown', 'N_Undetermined'})",0.2219467595034638,1.0,1.2556630017220825
"frozenset({'G_No', 'O_No', 'I_No', 'H_-9', 'L_Male'})",frozenset({'P_No'}),0.21461476245736189,1.0,1.0059251136383736
"frozenset({'M_Unknown', 'G_No', 'A_NSW'})",frozenset({'N_Undetermined'}),0.23930091078524457,1.0,1.2327466620426564
"frozenset({'P_No', 'G_No', 'O_No', 'H_-9'})","frozenset({'M_Unknown', 'N_Undetermined'})",0.34126314308823014,1.0,1.2508577461071522
"frozenset({'P_No', 'G_No', 'I_No', 'H_-9', 'L_Male'})","frozenset({'M_Unknown', 'N_Undetermined'})",0.2219467595034638,1.0,1.2508577461071522
"frozenset({'P_No', 'O_No', 'I_No', 'H_-9', 'L_Male'})",frozenset({'M_Unknown'}),0.2189049477793016,1.0,1.2494288224956063
"frozenset({'M_Unknown', 'G_No', 'O_No', 'H_-9'})","frozenset({'P_No', 'N_Undetermined'})",0.34126314308823014,1.0,1.2375481428291664
"frozenset({'O_No', 'M_Unknown', 'I_No', 'H_-9', 'L_Male'})",frozenset({'P_No'}),0.2189049477793016,1.0,1.0059251136383736
"frozenset({'G_No', 'O_No', 'M_Unknown', 'H_-9', 'N_Undetermined'})",frozenset({'P_No'}),0.34126314308823014,1.0,1.0059251136383736
"frozenset({'H_-9', 'I_No', 'O_No', 'L_Male'})",frozenset({'P_No'}),0.2189049477793016,1.0,1.0059251136383736
"frozenset({'H_-9', 'I_No', 'G_No', 'L_Male'})","frozenset({'M_Unknown', 'N_Undetermined'})",0.2219467595034638,1.0,1.2508577461071522
"frozenset({'G_No', 'M_Unknown', 'I_No', 'H_-9', 'L_Male'})","frozenset({'P_No', 'N_Undetermined'})",0.2219467595034638,1.0,1.2375481428291664
"frozenset({'H_-9', 'I_No', 'O_No', 'L_Male'})","frozenset({'P_No', 'N_Undetermined'})",0.2189049477793016,1.0,1.2375481428291664
"frozenset({'H_-9', 'I_No', 'O_No', 'L_Male'})",frozenset({'M_Unknown'}),0.2189049477793016,1.0,1.2494288224956063
"frozenset({'G_No', 'M_Unknown', 'I_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'P_No'}),0.2219467595034638,1.0,1.0059251136383736
"frozenset({'G_No', 'I_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2219467595034638,1.0,1.2494288224956063
"frozenset({'P_No', 'O_No', 'I_No', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.2189049477793016,1.0,1.2327466620426564
"frozenset({'H_-9', 'I_No', 'O_No', 'L_Male'})","frozenset({'P_No', 'M_Unknown'})",0.2189049477793016,1.0,1.2542230847263265
"frozenset({'M_Unknown', 'A_NSW', 'P_No'})",frozenset({'N_Undetermined'}),0.2450856278791715,1.0,1.2327466620426564
"frozenset({'H_-9', 'I_No', 'O_No', 'L_Male'})",frozenset({'N_Undetermined'}),0.2189049477793016,1.0,1.2327466620426564
"frozenset({'O_No', 'M_Unknown', 'I_No', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.2189049477793016,1.0,1.2327466620426564
"frozenset({'M_Unknown', 'O_No', 'H_-9'})",frozenset({'N_Undetermined'}),0.3493687801104195,0.9999496754063709,1.2326846245678416
"frozenset({'M_Unknown', 'O_No', 'H_-9'})","frozenset({'P_No', 'N_Undetermined'})",0.3493687801104195,0.9999496754063709,1.237485863721782
"frozenset({'P_No', 'O_No', 'H_-9', 'M_Unknown'})",frozenset({'N_Undetermined'}),0.3493687801104195,0.9999496754063709,1.2326846245678416
"frozenset({'M_Unknown', 'L_Male', 'H_-9'})","frozenset({'P_No', 'N_Undetermined'})",0.2543341421387629,0.9999308723904328,1.2374625940843282
"frozenset({'M_Unknown', 'L_Male', 'H_-9'})",frozenset({'N_Undetermined'}),0.2543341421387629,0.9999308723904328,1.2326614452127076
"frozenset({'P_No', 'L_Male', 'H_-9', 'M_Unknown'})",frozenset({'N_Undetermined'}),0.2543341421387629,0.9999308723904328,1.2326614452127076
"frozenset({'M_Unknown', 'O_No', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.24663290783134648,0.9999287140005703,1.2326587844648091
"frozenset({'M_Unknown', 'O_No', 'H_-9', 'L_Male'})","frozenset({'P_No', 'N_Undetermined'})",0.24663290783134648,0.9999287140005703,1.2374599229729624
"frozenset({'P_No', 'O_No', 'M_Unknown', 'H_-9', 'L_Male'})",frozenset({'N_Undetermined'}),0.24663290783134648,0.9999287140005703,1.2326587844648091
"frozenset({'N_Undetermined', 'A_NSW'})",frozenset({'M_Unknown'}),0.24592959876217604,0.9999285101515585,1.2493395010184476
"frozenset({'P_No', 'N_Undetermined', 'A_NSW'})",frozenset({'M_Unknown'}),0.2450856278791715,0.9999282639885223,1.2493391934552551
"frozenset({'G_No', 'N_Undetermined', 'A_NSW'})",frozenset({'M_Unknown'}),0.23930091078524457,0.9999265300124899,1.2493370269756228
"frozenset({'P_No', 'G_No', 'A_NSW', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2384745226289693,0.9999262754349749,1.249336708899138
"frozenset({'O_No', 'N_Undetermined', 'A_NSW'})",frozenset({'M_Unknown'}),0.238386608995323,0.9999262482483958,1.2493366749314425
"frozenset({'P_No', 'O_No', 'A_NSW', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.23754263811231846,0.9999259862334394,1.249336347562404
"frozenset({'N_Undetermined', 'G_No', 'O_No', 'A_NSW'})",frozenset({'M_Unknown'}),0.23179308647185007,0.9999241504854369,1.2493340539259388
"frozenset({'P_No', 'G_No', 'O_No', 'A_NSW', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2309666983155748,0.9999238791200427,1.2493337148741939
"frozenset({'I_No', 'N_Undetermined', 'A_NSW'})",frozenset({'M_Unknown'}),0.21589830150859796,0.9999185667752444,1.2493270774774878
"frozenset({'P_No', 'I_No', 'A_NSW', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.21507191335232267,0.9999182539033761,1.249326686566358
"frozenset({'N_Undetermined', 'I_No', 'G_No', 'A_NSW'})",frozenset({'M_Unknown'}),0.20984984351373212,0.9999162198391421,1.2493241451478772
"frozenset({'P_No', 'R_Weekday', 'H_-9', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.20925203080493723,0.9999159805074778,1.2493238461199976
"frozenset({'H_-9', 'R_Weekday', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.20925203080493723,0.9999159805074778,1.254117705539238
"frozenset({'H_-9', 'R_Weekday', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.20925203080493723,0.9999159805074778,1.2493238461199976
"frozenset({'P_No', 'G_No', 'I_No', 'A_NSW', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2090410380841861,0.9999158957106812,1.2493237401724357
"frozenset({'N_Undetermined', 'I_No', 'O_No', 'A_NSW'})",frozenset({'M_Unknown'}),0.20883004536343497,0.9999158107425493,1.249323634010803
"frozenset({'P_No', 'O_No', 'I_No', 'A_NSW', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2080036572071597,0.9999154762910997,1.249323216137522
"frozenset({'G_No', 'O_No', 'I_No', 'A_NSW', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.20281675282202763,0.9999133148404993,1.2493205155588434
"frozenset({'P_No', 'R_Weekday', 'O_No', 'H_-9', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.20214860920631572,0.9999130283527571,1.249320157612801
"frozenset({'H_-9', 'R_Weekday', 'O_No', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.20214860920631572,0.9999130283527571,1.249320157612801
"frozenset({'H_-9', 'R_Weekday', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.20214860920631572,0.9999130283527571,1.2541140028786377
"frozenset({'P_No', 'G_No', 'O_No', 'I_No', 'A_NSW', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.20200794739248162,0.9999129677980853,1.2493200819540486
"frozenset({'H_-9', 'N_Undetermined', 'P_No'})",frozenset({'M_Unknown'}),0.3606041424904174,0.9999024913461069,1.2493069923729894
"frozenset({'H_-9', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.3606041424904174,0.9999024913461069,1.2493069923729894
"frozenset({'M_Unknown', 'H_-9'})",frozenset({'N_Undetermined'}),0.3606041424904174,0.9999024913461069,1.2326264585750495
"frozenset({'H_-9', 'N_Undetermined'})","frozenset({'M_Unknown', 'P_No'})",0.3606041424904174,0.9999024913461069,1.2541007871216532
"frozenset({'M_Unknown', 'H_-9'})","frozenset({'P_No', 'N_Undetermined'})",0.3606041424904174,0.9999024913461069,1.2374274711756312
"frozenset({'M_Unknown', 'H_-9', 'P_No'})",frozenset({'N_Undetermined'}),0.3606041424904174,0.9999024913461069,1.2326264585750495
"frozenset({'P_No', 'O_No', 'H_-9', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.3493687801104195,0.9998993558776167,1.2493030748282858
"frozenset({'H_-9', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.3493687801104195,0.9998993558776167,1.2540968545446913
"frozenset({'H_-9', 'O_No', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.3493687801104195,0.9998993558776167,1.2493030748282858
"frozenset({'L_Male', 'H_-9', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2543341421387629,0.9998617543374575,1.2492560943802407
"frozenset({'P_No', 'L_Male', 'H_-9', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.2543341421387629,0.9998617543374575,1.2492560943802407
"frozenset({'H_-9', 'L_Male', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.2543341421387629,0.9998617543374575,1.2540496938250025
"frozenset({'H_-9', 'O_No', 'L_Male', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.24663290783134648,0.9998574381638036,1.254044280380368
"frozenset({'H_-9', 'O_No', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.24663290783134648,0.9998574381638036,1.2492507016284746
"frozenset({'P_No', 'O_No', 'H_-9', 'L_Male', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.24663290783134648,0.9998574381638036,1.2492507016284746
"frozenset({'M_Unknown', 'F_Single', 'H_-9'})","frozenset({'P_No', 'N_Undetermined'})",0.20058374652741148,0.9998247151621386,1.2373312194036048
"frozenset({'M_Unknown', 'F_Single', 'H_-9'})",frozenset({'N_Undetermined'}),0.20058374652741148,0.9998247151621386,1.2325305802438762
"frozenset({'H_-9', 'F_Single', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.20058374652741148,0.9998247151621386,1.2492098165670358
"frozenset({'P_No', 'F_Single', 'H_-9', 'N_Undetermined'})",frozenset({'M_Unknown'}),0.20058374652741148,0.9998247151621386,1.2492098165670358
"frozenset({'P_No', 'F_Single', 'H_-9', 'M_Unknown'})",frozenset({'N_Undetermined'}),0.20058374652741148,0.9998247151621386,1.2325305802438762
"frozenset({'H_-9', 'F_Single', 'N_Undetermined'})","frozenset({'P_No', 'M_Unknown'})",0.20058374652741148,0.9998247151621386,1.2540032384362783
"frozenset({'M_Unknown', 'I_No', 'J_60'})",frozenset({'N_Undetermined'}),0.2068080317895699,0.9997450063748405,1.232432319502399
"frozenset({'P_No', 'I_No', 'J_60', 'M_Unknown'})",frozenset({'N_Undetermined'}),0.20626296726096283,0.9997443327083687,1.2324314890423045
"frozenset({'M_Unknown', 'I_No', 'J_60', 'O_No'})",frozenset({'N_Undetermined'}),0.2015156310440623,0.9997383112351709,1.2324240660913193
"frozenset({'M_Unknown', 'I_No', 'G_No', 'J_60'})",frozenset({'N_Undetermined'}),0.20118155923620634,0.9997378768020969,1.2324235305453974
"frozenset({'J_60', 'P_No', 'O_No', 'M_Unknown', 'I_No'})",frozenset({'N_Undetermined'}),0.20097056651545522,0.9997376016793493,1.2324231913887487
"frozenset({'J_60', 'P_No', 'G_No', 'M_Unknown', 'I_No'})",frozenset({'N_Undetermined'}),0.20063649470759926,0.9997371648852287,1.2324226529322546
