Month,Index,Year,Dayweek,Time,Day of week,Time of Day
7,540,2024,Sunday,06:30:00,Weekend,Day
7,541,2024,Sunday,07:49:00,Weekend,Day
7,542,2024,Sunday,09:26:00,Weekend,Day
7,543,2024,Sunday,09:30:00,Weekend,Day
7,544,2024,Sunday,10:24:00,Weekend,Day
7,545,2024,Sunday,10:41:00,Weekend,Day
7,546,2024,Sunday,11:10:00,Weekend,Day
7,547,2024,Sunday,13:00:00,Weekend,Day
7,548,2024,Sunday,14:00:00,Weekend,Day
7,549,2024,Sunday,14:30:00,Weekend,Day
7,550,2024,Sunday,14:45:00,Weekend,Day
7,551,2024,Sunday,17:00:00,Weekend,Day
7,552,2024,Sunday,18:20:00,Weekend,Night
7,553,2024,Sunday,19:07:00,Weekend,Night
7,554,2024,Thursday,03:00:00,Weekday,Night
7,555,2024,Thursday,04:00:00,Weekday,Night
7,556,2024,Thursday,06:00:00,Weekday,Day
7,557,2024,Thursday,09:55:00,Weekday,Day
7,558,2024,Thursday,10:00:00,Weekday,Day
7,559,2024,Thursday,11:53:00,Weekday,Day
7,560,2024,Thursday,12:00:00,Weekday,Day
7,561,2024,Thursday,13:00:00,Weekday,Day
7,562,2024,Thursday,15:00:00,Weekday,Day
7,563,2024,Thursday,16:13:00,Weekday,Day
7,564,2024,Thursday,17:00:00,Weekday,Day
7,565,2024,Thursday,17:34:00,Weekday,Day
7,566,2024,Thursday,17:45:00,Weekday,Day
7,567,2024,Thursday,20:30:00,Weekday,Night
7,568,2024,Tuesday,06:20:00,Weekday,Day
7,569,2024,Tuesday,07:00:00,Weekday,Day
7,570,2024,Tuesday,08:21:00,Weekday,Day
7,571,2024,Tuesday,09:00:00,Weekday,Day
7,572,2024,Tuesday,11:45:00,Weekday,Day
7,573,2024,Tuesday,14:10:00,Weekday,Day
7,574,2024,Tuesday,14:13:00,Weekday,Day
7,575,2024,Tuesday,15:00:00,Weekday,Day
7,576,2024,Tuesday,15:30:00,Weekday,Day
7,577,2024,Tuesday,16:35:00,Weekday,Day
7,578,2024,Tuesday,17:50:00,Weekday,Day
7,579,2024,Tuesday,17:57:00,Weekday,Day
7,580,2024,Tuesday,18:59:00,Weekday,Night
7,581,2024,Tuesday,19:00:00,Weekday,Night
7,582,2024,Tuesday,19:30:00,Weekday,Night
7,583,2024,Tuesday,20:56:00,Weekday,Night
7,584,2024,Tuesday,22:00:00,Weekday,Night
7,585,2024,Tuesday,22:55:00,Weekday,Night
7,586,2024,Wednesday,00:00:00,Weekday,Night
7,587,2024,Wednesday,01:35:00,Weekday,Night
7,588,2024,Wednesday,03:30:00,Weekday,Night
7,589,2024,Wednesday,04:04:00,Weekday,Night
7,590,2024,Wednesday,06:05:00,Weekday,Day
7,591,2024,Wednesday,06:10:00,Weekday,Day
7,592,2024,Wednesday,09:00:00,Weekday,Day
7,593,2024,Wednesday,09:30:00,Weekday,Day
7,594,2024,Wednesday,09:50:00,Weekday,Day
7,595,2024,Wednesday,10:00:00,Weekday,Day
7,596,2024,Wednesday,10:45:00,Weekday,Day
7,597,2024,Wednesday,13:00:00,Weekday,Day
7,598,2024,Wednesday,13:59:00,Weekday,Day
7,599,2024,Wednesday,14:15:00,Weekday,Day
7,600,2024,Wednesday,16:30:00,Weekday,Day
7,601,2024,Wednesday,17:05:00,Weekday,Day
7,602,2024,Wednesday,18:30:00,Weekday,Night
7,603,2024,Wednesday,22:22:00,Weekday,Night
7,604,2024,Wednesday,23:55:00,Weekday,Night
6,605,2024,Friday,08:55:00,Weekday,Day
6,606,2024,Friday,12:50:00,Weekday,Day
6,607,2024,Friday,14:00:00,Weekday,Day
6,608,2024,Friday,14:39:00,Weekday,Day
6,609,2024,Friday,16:48:00,Weekday,Day
6,610,2024,Friday,17:15:00,Weekday,Day
6,611,2024,Friday,17:45:00,Weekday,Day
6,612,2024,Friday,18:20:00,Weekend,Night
6,613,2024,Friday,19:08:00,Weekend,Night
6,614,2024,Friday,21:04:00,Weekend,Night
6,615,2024,Friday,23:00:00,Weekend,Night
6,616,2024,Monday,03:00:00,Weekend,Night
6,617,2024,Monday,08:40:00,Weekday,Day
6,618,2024,Monday,09:30:00,Weekday,Day
6,619,2024,Monday,10:00:00,Weekday,Day
6,620,2024,Monday,10:24:00,Weekday,Day
6,621,2024,Monday,11:00:00,Weekday,Day
6,622,2024,Monday,13:38:00,Weekday,Day
6,623,2024,Monday,14:51:00,Weekday,Day
6,624,2024,Monday,15:15:00,Weekday,Day
6,625,2024,Monday,15:20:00,Weekday,Day
6,626,2024,Monday,17:20:00,Weekday,Day
6,627,2024,Monday,19:10:00,Weekday,Night
6,628,2024,Monday,21:19:00,Weekday,Night
6,629,2024,Monday,22:00:00,Weekday,Night
6,630,2024,Saturday,00:00:00,Weekend,Night
6,631,2024,Saturday,06:00:00,Weekend,Day
6,632,2024,Saturday,07:15:00,Weekend,Day
6,633,2024,Saturday,12:00:00,Weekend,Day
6,634,2024,Saturday,15:50:00,Weekend,Day
6,635,2024,Saturday,16:00:00,Weekend,Day
6,636,2024,Saturday,18:30:00,Weekend,Night
6,637,2024,Saturday,21:00:00,Weekend,Night
6,638,2024,Saturday,22:30:00,Weekend,Night
6,639,2024,Saturday,23:00:00,Weekend,Night
6,640,2024,Sunday,00:00:00,Weekend,Night
6,641,2024,Sunday,03:00:00,Weekend,Night
6,642,2024,Sunday,03:55:00,Weekend,Night
6,643,2024,Sunday,09:00:00,Weekend,Day
6,644,2024,Sunday,09:13:00,Weekend,Day
6,645,2024,Sunday,10:45:00,Weekend,Day
6,646,2024,Sunday,11:00:00,Weekend,Day
6,647,2024,Sunday,12:09:00,Weekend,Day
6,648,2024,Sunday,12:15:00,Weekend,Day
6,649,2024,Sunday,13:00:00,Weekend,Day
6,650,2024,Sunday,14:02:00,Weekend,Day
6,651,2024,Sunday,16:15:00,Weekend,Day
6,652,2024,Sunday,16:50:00,Weekend,Day
6,653,2024,Sunday,20:19:00,Weekend,Night
6,654,2024,Sunday,21:00:00,Weekend,Night
6,655,2024,Sunday,23:15:00,Weekend,Night
6,656,2024,Thursday,08:40:00,Weekday,Day
6,657,2024,Thursday,10:08:00,Weekday,Day
6,658,2024,Thursday,17:19:00,Weekday,Day
6,659,2024,Thursday,18:00:00,Weekday,Night
6,660,2024,Thursday,18:14:00,Weekday,Night
6,661,2024,Thursday,19:18:00,Weekday,Night
6,662,2024,Thursday,21:00:00,Weekday,Night
6,663,2024,Thursday,Undetermined,Weekday,Unknown
6,664,2024,Tuesday,05:55:00,Weekday,Night
6,665,2024,Tuesday,06:00:00,Weekday,Day
6,666,2024,Tuesday,07:40:00,Weekday,Day
6,667,2024,Tuesday,08:00:00,Weekday,Day
6,668,2024,Tuesday,10:00:00,Weekday,Day
6,669,2024,Tuesday,11:29:00,Weekday,Day
6,670,2024,Tuesday,14:00:00,Weekday,Day
6,671,2024,Tuesday,15:00:00,Weekday,Day
6,672,2024,Tuesday,15:15:00,Weekday,Day
6,673,2024,Tuesday,17:05:00,Weekday,Day
6,674,2024,Tuesday,21:20:00,Weekday,Night
6,675,2024,Wednesday,00:41:00,Weekday,Night
6,676,2024,Wednesday,03:23:00,Weekday,Night
6,677,2024,Wednesday,06:15:00,Weekday,Day
6,678,2024,Wednesday,09:00:00,Weekday,Day
6,679,2024,Wednesday,11:39:00,Weekday,Day
6,680,2024,Wednesday,12:00:00,Weekday,Day
6,681,2024,Wednesday,13:35:00,Weekday,Day
6,682,2024,Wednesday,17:20:00,Weekday,Day
6,683,2024,Wednesday,17:25:00,Weekday,Day
6,684,2024,Wednesday,17:50:00,Weekday,Day
6,685,2024,Wednesday,21:12:00,Weekday,Night
6,686,2024,Wednesday,21:53:00,Weekday,Night
6,687,2024,Wednesday,22:00:00,Weekday,Night
6,688,2024,Wednesday,23:00:00,Weekday,Night
5,689,2024,Friday,14:00:00,Weekday,Day
5,690,2024,Friday,14:10:00,Weekday,Day
5,691,2024,Friday,15:30:00,Weekday,Day
5,692,2024,Friday,16:40:00,Weekday,Day
5,693,2024,Friday,18:10:00,Weekend,Night
5,694,2024,Friday,18:55:00,Weekend,Night
5,695,2024,Friday,20:40:00,Weekend,Night
5,696,2024,Friday,21:00:00,Weekend,Night
5,697,2024,Friday,21:45:00,Weekend,Night
5,698,2024,Friday,22:40:00,Weekend,Night
5,699,2024,Friday,22:45:00,Weekend,Night
5,700,2024,Monday,03:56:00,Weekend,Night
5,701,2024,Monday,09:45:00,Weekday,Day
5,702,2024,Monday,12:00:00,Weekday,Day
5,703,2024,Monday,17:54:00,Weekday,Day
5,704,2024,Monday,19:30:00,Weekday,Night
5,705,2024,Monday,19:53:00,Weekday,Night
5,706,2024,Saturday,14:45:00,Weekend,Day
5,707,2024,Saturday,16:20:00,Weekend,Day
5,708,2024,Saturday,16:36:00,Weekend,Day
5,709,2024,Saturday,17:00:00,Weekend,Day
5,710,2024,Sunday,00:00:00,Weekend,Night
5,711,2024,Sunday,05:47:00,Weekend,Night
5,712,2024,Sunday,12:00:00,Weekend,Day
5,713,2024,Sunday,14:00:00,Weekend,Day
5,714,2024,Sunday,16:00:00,Weekend,Day
5,715,2024,Sunday,16:20:00,Weekend,Day
5,716,2024,Sunday,16:22:00,Weekend,Day
5,717,2024,Sunday,16:30:00,Weekend,Day
5,718,2024,Sunday,16:32:00,Weekend,Day
5,719,2024,Sunday,18:20:00,Weekend,Night
5,720,2024,Sunday,19:09:00,Weekend,Night
5,721,2024,Sunday,19:25:00,Weekend,Night
5,722,2024,Sunday,22:00:00,Weekend,Night
5,723,2024,Sunday,22:25:00,Weekend,Night
5,724,2024,Sunday,22:38:00,Weekend,Night
5,725,2024,Thursday,05:00:00,Weekday,Night
5,726,2024,Thursday,07:25:00,Weekday,Day
5,727,2024,Thursday,08:40:00,Weekday,Day
5,728,2024,Thursday,10:00:00,Weekday,Day
5,729,2024,Thursday,12:34:00,Weekday,Day
5,730,2024,Thursday,16:40:00,Weekday,Day
5,731,2024,Thursday,17:00:00,Weekday,Day
5,732,2024,Thursday,17:44:00,Weekday,Day
5,733,2024,Thursday,19:14:00,Weekday,Night
5,734,2024,Thursday,20:49:00,Weekday,Night
5,735,2024,Thursday,23:15:00,Weekday,Night
5,736,2024,Thursday,Undetermined,Weekday,Unknown
5,737,2024,Tuesday,02:00:00,Weekday,Night
5,738,2024,Tuesday,05:00:00,Weekday,Night
5,739,2024,Tuesday,06:29:00,Weekday,Day
5,740,2024,Tuesday,07:05:00,Weekday,Day
5,741,2024,Tuesday,07:14:00,Weekday,Day
5,742,2024,Tuesday,08:15:00,Weekday,Day
5,743,2024,Tuesday,08:30:00,Weekday,Day
5,744,2024,Tuesday,10:50:00,Weekday,Day
5,745,2024,Tuesday,11:12:00,Weekday,Day
5,746,2024,Tuesday,13:00:00,Weekday,Day
5,747,2024,Tuesday,13:24:00,Weekday,Day
5,748,2024,Tuesday,13:30:00,Weekday,Day
5,749,2024,Tuesday,15:30:00,Weekday,Day
5,750,2024,Tuesday,16:36:00,Weekday,Day
5,751,2024,Tuesday,17:50:00,Weekday,Day
5,752,2024,Tuesday,18:00:00,Weekday,Night
5,753,2024,Tuesday,19:57:00,Weekday,Night
5,754,2024,Tuesday,22:48:00,Weekday,Night
5,755,2024,Wednesday,00:30:00,Weekday,Night
5,756,2024,Wednesday,00:42:00,Weekday,Night
5,757,2024,Wednesday,04:42:00,Weekday,Night
5,758,2024,Wednesday,05:37:00,Weekday,Night
5,759,2024,Wednesday,07:00:00,Weekday,Day
5,760,2024,Wednesday,08:00:00,Weekday,Day
5,761,2024,Wednesday,11:10:00,Weekday,Day
5,762,2024,Wednesday,13:00:00,Weekday,Day
5,763,2024,Wednesday,15:00:00,Weekday,Day
5,764,2024,Wednesday,15:11:00,Weekday,Day
5,765,2024,Wednesday,15:55:00,Weekday,Day
5,766,2024,Wednesday,16:08:00,Weekday,Day
5,767,2024,Wednesday,17:10:00,Weekday,Day
5,768,2024,Wednesday,18:26:00,Weekday,Night
5,769,2024,Wednesday,18:30:00,Weekday,Night
5,770,2024,Wednesday,19:05:00,Weekday,Night
5,771,2024,Wednesday,19:13:00,Weekday,Night
5,772,2024,Wednesday,20:43:00,Weekday,Night
5,773,2024,Wednesday,21:57:00,Weekday,Night
5,774,2024,Wednesday,23:50:00,Weekday,Night
4,775,2024,Friday,00:31:00,Weekday,Night
4,776,2024,Friday,01:00:00,Weekday,Night
4,777,2024,Friday,01:12:00,Weekday,Night
4,778,2024,Friday,03:30:00,Weekday,Night
4,779,2024,Friday,12:48:00,Weekday,Day
4,780,2024,Friday,12:50:00,Weekday,Day
4,781,2024,Friday,13:00:00,Weekday,Day
4,782,2024,Friday,13:15:00,Weekday,Day
4,783,2024,Friday,13:58:00,Weekday,Day
4,784,2024,Friday,15:06:00,Weekday,Day
4,785,2024,Friday,15:08:00,Weekday,Day
4,786,2024,Friday,18:20:00,Weekend,Night
4,787,2024,Friday,18:36:00,Weekend,Night
4,788,2024,Friday,23:00:00,Weekend,Night
4,789,2024,Monday,04:25:00,Weekend,Night
4,790,2024,Monday,07:22:00,Weekday,Day
4,791,2024,Monday,08:00:00,Weekday,Day
4,792,2024,Monday,12:25:00,Weekday,Day
4,793,2024,Monday,13:00:00,Weekday,Day
4,794,2024,Monday,13:45:00,Weekday,Day
4,795,2024,Monday,14:00:00,Weekday,Day
4,796,2024,Monday,14:23:00,Weekday,Day
4,797,2024,Monday,16:00:00,Weekday,Day
4,798,2024,Monday,16:15:00,Weekday,Day
4,799,2024,Monday,19:00:00,Weekday,Night
4,800,2024,Monday,19:33:00,Weekday,Night
4,801,2024,Saturday,01:06:00,Weekend,Night
4,802,2024,Saturday,01:16:00,Weekend,Night
4,803,2024,Saturday,02:30:00,Weekend,Night
4,804,2024,Saturday,07:30:00,Weekend,Day
4,805,2024,Saturday,08:00:00,Weekend,Day
4,806,2024,Saturday,09:00:00,Weekend,Day
4,807,2024,Saturday,09:15:00,Weekend,Day
4,808,2024,Saturday,11:00:00,Weekend,Day
4,809,2024,Saturday,12:00:00,Weekend,Day
4,810,2024,Saturday,19:30:00,Weekend,Night
4,811,2024,Saturday,22:26:00,Weekend,Night
4,812,2024,Sunday,00:01:00,Weekend,Night
4,813,2024,Sunday,00:17:00,Weekend,Night
4,814,2024,Sunday,02:00:00,Weekend,Night
4,815,2024,Sunday,05:00:00,Weekend,Night
4,816,2024,Sunday,08:00:00,Weekend,Day
4,817,2024,Sunday,09:03:00,Weekend,Day
4,818,2024,Sunday,09:12:00,Weekend,Day
4,819,2024,Sunday,09:45:00,Weekend,Day
4,820,2024,Sunday,10:00:00,Weekend,Day
4,821,2024,Sunday,11:00:00,Weekend,Day
4,822,2024,Sunday,12:00:00,Weekend,Day
4,823,2024,Sunday,13:39:00,Weekend,Day
4,824,2024,Sunday,13:45:00,Weekend,Day
4,825,2024,Sunday,13:53:00,Weekend,Day
4,826,2024,Sunday,14:35:00,Weekend,Day
4,827,2024,Sunday,15:00:00,Weekend,Day
4,828,2024,Sunday,18:00:00,Weekend,Night
4,829,2024,Sunday,19:45:00,Weekend,Night
4,830,2024,Sunday,21:50:00,Weekend,Night
4,831,2024,Sunday,22:00:00,Weekend,Night
4,832,2024,Thursday,00:00:00,Weekday,Night
4,833,2024,Thursday,02:09:00,Weekday,Night
4,834,2024,Thursday,06:00:00,Weekday,Day
4,835,2024,Thursday,06:40:00,Weekday,Day
4,836,2024,Thursday,07:35:00,Weekday,Day
4,837,2024,Thursday,08:20:00,Weekday,Day
4,838,2024,Thursday,08:49:00,Weekday,Day
4,839,2024,Thursday,09:41:00,Weekday,Day
4,840,2024,Thursday,11:12:00,Weekday,Day
4,841,2024,Thursday,11:36:00,Weekday,Day
4,842,2024,Thursday,12:04:00,Weekday,Day
4,843,2024,Thursday,12:40:00,Weekday,Day
4,844,2024,Thursday,13:33:00,Weekday,Day
4,845,2024,Thursday,13:55:00,Weekday,Day
4,846,2024,Thursday,14:35:00,Weekday,Day
4,847,2024,Thursday,15:00:00,Weekday,Day
4,848,2024,Thursday,15:30:00,Weekday,Day
4,849,2024,Thursday,18:56:00,Weekday,Night
4,850,2024,Tuesday,04:07:00,Weekday,Night
4,851,2024,Tuesday,09:00:00,Weekday,Day
4,852,2024,Tuesday,10:40:00,Weekday,Day
4,853,2024,Tuesday,12:03:00,Weekday,Day
4,854,2024,Tuesday,13:00:00,Weekday,Day
4,855,2024,Tuesday,13:10:00,Weekday,Day
4,856,2024,Tuesday,14:38:00,Weekday,Day
4,857,2024,Tuesday,15:00:00,Weekday,Day
4,858,2024,Tuesday,16:00:00,Weekday,Day
4,859,2024,Tuesday,17:00:00,Weekday,Day
4,860,2024,Tuesday,19:00:00,Weekday,Night
4,861,2024,Tuesday,20:00:00,Weekday,Night
4,862,2024,Tuesday,21:20:00,Weekday,Night
4,863,2024,Wednesday,04:45:00,Weekday,Night
4,864,2024,Wednesday,06:15:00,Weekday,Day
4,865,2024,Wednesday,12:15:00,Weekday,Day
4,866,2024,Wednesday,12:45:00,Weekday,Day
4,867,2024,Wednesday,13:00:00,Weekday,Day
4,868,2024,Wednesday,15:00:00,Weekday,Day
4,869,2024,Wednesday,16:35:00,Weekday,Day
4,870,2024,Wednesday,17:00:00,Weekday,Day
4,871,2024,Wednesday,22:00:00,Weekday,Night
3,872,2024,Friday,01:19:00,Weekday,Night
3,873,2024,Friday,01:45:00,Weekday,Night
3,874,2024,Friday,03:25:00,Weekday,Night
3,875,2024,Friday,03:40:00,Weekday,Night
3,876,2024,Friday,05:00:00,Weekday,Night
3,877,2024,Friday,05:50:00,Weekday,Night
3,878,2024,Friday,11:24:00,Weekday,Day
3,879,2024,Friday,12:45:00,Weekday,Day
3,880,2024,Friday,13:00:00,Weekday,Day
3,881,2024,Friday,13:05:00,Weekday,Day
3,882,2024,Friday,13:13:00,Weekday,Day
3,883,2024,Friday,14:05:00,Weekday,Day
3,884,2024,Friday,14:10:00,Weekday,Day
3,885,2024,Friday,14:55:00,Weekday,Day
3,886,2024,Friday,15:58:00,Weekday,Day
3,887,2024,Friday,17:00:00,Weekday,Day
3,888,2024,Friday,17:04:00,Weekday,Day
3,889,2024,Friday,17:10:00,Weekday,Day
3,890,2024,Friday,17:27:00,Weekday,Day
3,891,2024,Friday,19:09:00,Weekend,Night
3,892,2024,Friday,19:40:00,Weekend,Night
3,893,2024,Friday,19:55:00,Weekend,Night
3,894,2024,Friday,21:00:00,Weekend,Night
3,895,2024,Friday,22:20:00,Weekend,Night
3,896,2024,Friday,23:00:00,Weekend,Night
3,897,2024,Friday,23:07:00,Weekend,Night
3,898,2024,Friday,23:35:00,Weekend,Night
3,899,2024,Monday,02:17:00,Weekend,Night
3,900,2024,Monday,03:00:00,Weekend,Night
3,901,2024,Monday,11:00:00,Weekday,Day
3,902,2024,Monday,14:15:00,Weekday,Day
3,903,2024,Monday,15:55:00,Weekday,Day
3,904,2024,Monday,20:20:00,Weekday,Night
3,905,2024,Monday,22:00:00,Weekday,Night
3,906,2024,Saturday,02:10:00,Weekend,Night
3,907,2024,Saturday,06:25:00,Weekend,Day
3,908,2024,Saturday,08:08:00,Weekend,Day
3,909,2024,Saturday,11:13:00,Weekend,Day
3,910,2024,Saturday,13:32:00,Weekend,Day
3,911,2024,Saturday,14:01:00,Weekend,Day
3,912,2024,Saturday,14:10:00,Weekend,Day
3,913,2024,Saturday,16:00:00,Weekend,Day
3,914,2024,Saturday,18:00:00,Weekend,Night
3,915,2024,Saturday,22:10:00,Weekend,Night
3,916,2024,Saturday,23:40:00,Weekend,Night
3,917,2024,Sunday,04:00:00,Weekend,Night
3,918,2024,Sunday,07:29:00,Weekend,Day
3,919,2024,Sunday,09:00:00,Weekend,Day
3,920,2024,Sunday,09:34:00,Weekend,Day
3,921,2024,Sunday,11:00:00,Weekend,Day
3,922,2024,Sunday,11:05:00,Weekend,Day
3,923,2024,Sunday,12:08:00,Weekend,Day
3,924,2024,Sunday,12:10:00,Weekend,Day
3,925,2024,Sunday,15:45:00,Weekend,Day
3,926,2024,Sunday,17:15:00,Weekend,Day
3,927,2024,Sunday,18:00:00,Weekend,Night
3,928,2024,Sunday,19:35:00,Weekend,Night
3,929,2024,Sunday,19:50:00,Weekend,Night
3,930,2024,Sunday,20:17:00,Weekend,Night
3,931,2024,Sunday,21:17:00,Weekend,Night
3,932,2024,Sunday,22:00:00,Weekend,Night
3,933,2024,Thursday,00:50:00,Weekday,Night
3,934,2024,Thursday,02:00:00,Weekday,Night
3,935,2024,Thursday,03:00:00,Weekday,Night
3,936,2024,Thursday,03:30:00,Weekday,Night
3,937,2024,Thursday,05:00:00,Weekday,Night
3,938,2024,Thursday,05:12:00,Weekday,Night
3,939,2024,Thursday,05:58:00,Weekday,Night
3,940,2024,Thursday,06:00:00,Weekday,Day
3,941,2024,Thursday,09:00:00,Weekday,Day
3,942,2024,Thursday,10:00:00,Weekday,Day
3,943,2024,Thursday,11:50:00,Weekday,Day
3,944,2024,Thursday,12:04:00,Weekday,Day
3,945,2024,Thursday,12:25:00,Weekday,Day
3,946,2024,Thursday,13:00:00,Weekday,Day
3,947,2024,Thursday,14:05:00,Weekday,Day
3,948,2024,Thursday,14:10:00,Weekday,Day
3,949,2024,Thursday,15:00:00,Weekday,Day
3,950,2024,Thursday,16:50:00,Weekday,Day
3,951,2024,Thursday,17:00:00,Weekday,Day
3,952,2024,Thursday,17:05:00,Weekday,Day
3,953,2024,Thursday,20:30:00,Weekday,Night
3,954,2024,Thursday,20:50:00,Weekday,Night
3,955,2024,Thursday,23:10:00,Weekday,Night
3,956,2024,Tuesday,03:00:00,Weekday,Night
3,957,2024,Tuesday,05:46:00,Weekday,Night
3,958,2024,Tuesday,07:10:00,Weekday,Day
3,959,2024,Tuesday,07:54:00,Weekday,Day
3,960,2024,Tuesday,09:55:00,Weekday,Day
3,961,2024,Tuesday,14:10:00,Weekday,Day
3,962,2024,Tuesday,17:40:00,Weekday,Day
3,963,2024,Tuesday,19:00:00,Weekday,Night
3,964,2024,Wednesday,02:04:00,Weekday,Night
3,965,2024,Wednesday,05:00:00,Weekday,Night
3,966,2024,Wednesday,06:00:00,Weekday,Day
3,967,2024,Wednesday,14:00:00,Weekday,Day
3,968,2024,Wednesday,14:30:00,Weekday,Day
3,969,2024,Wednesday,14:34:00,Weekday,Day
3,970,2024,Wednesday,20:18:00,Weekday,Night
2,971,2024,Friday,03:48:00,Weekday,Night
2,972,2024,Friday,06:15:00,Weekday,Day
2,973,2024,Friday,07:17:00,Weekday,Day
2,974,2024,Friday,08:30:00,Weekday,Day
2,975,2024,Friday,09:00:00,Weekday,Day
2,976,2024,Friday,09:14:00,Weekday,Day
2,977,2024,Friday,09:25:00,Weekday,Day
2,978,2024,Friday,11:00:00,Weekday,Day
2,979,2024,Friday,13:30:00,Weekday,Day
2,980,2024,Friday,13:45:00,Weekday,Day
2,981,2024,Friday,14:00:00,Weekday,Day
2,982,2024,Friday,15:00:00,Weekday,Day
2,983,2024,Friday,16:19:00,Weekday,Day
2,984,2024,Friday,16:20:00,Weekday,Day
2,985,2024,Friday,16:35:00,Weekday,Day
2,986,2024,Friday,17:20:00,Weekday,Day
2,987,2024,Friday,19:30:00,Weekend,Night
2,988,2024,Friday,20:26:00,Weekend,Night
2,989,2024,Monday,02:58:00,Weekend,Night
2,990,2024,Monday,03:00:00,Weekend,Night
2,991,2024,Monday,05:30:00,Weekend,Night
2,992,2024,Monday,07:00:00,Weekday,Day
2,993,2024,Monday,10:55:00,Weekday,Day
2,994,2024,Monday,12:00:00,Weekday,Day
2,995,2024,Monday,12:38:00,Weekday,Day
2,996,2024,Monday,16:25:00,Weekday,Day
2,997,2024,Monday,17:00:00,Weekday,Day
2,998,2024,Monday,17:24:00,Weekday,Day
2,999,2024,Monday,17:30:00,Weekday,Day
2,1000,2024,Monday,21:00:00,Weekday,Night
2,1001,2024,Monday,21:15:00,Weekday,Night
2,1002,2024,Saturday,01:30:00,Weekend,Night
2,1003,2024,Saturday,03:15:00,Weekend,Night
2,1004,2024,Saturday,04:00:00,Weekend,Night
2,1005,2024,Saturday,10:00:00,Weekend,Day
2,1006,2024,Saturday,11:38:00,Weekend,Day
2,1007,2024,Saturday,12:00:00,Weekend,Day
2,1008,2024,Saturday,12:45:00,Weekend,Day
2,1009,2024,Saturday,12:50:00,Weekend,Day
2,1010,2024,Saturday,13:49:00,Weekend,Day
2,1011,2024,Saturday,14:02:00,Weekend,Day
2,1012,2024,Saturday,14:16:00,Weekend,Day
2,1013,2024,Saturday,15:30:00,Weekend,Day
2,1014,2024,Saturday,17:00:00,Weekend,Day
2,1015,2024,Saturday,18:45:00,Weekend,Night
2,1016,2024,Saturday,19:58:00,Weekend,Night
2,1017,2024,Sunday,00:09:00,Weekend,Night
2,1018,2024,Sunday,03:45:00,Weekend,Night
2,1019,2024,Sunday,04:00:00,Weekend,Night
2,1020,2024,Sunday,06:00:00,Weekend,Day
2,1021,2024,Sunday,09:00:00,Weekend,Day
2,1022,2024,Sunday,10:00:00,Weekend,Day
2,1023,2024,Sunday,11:00:00,Weekend,Day
2,1024,2024,Sunday,11:12:00,Weekend,Day
2,1025,2024,Sunday,12:01:00,Weekend,Day
2,1026,2024,Sunday,14:25:00,Weekend,Day
2,1027,2024,Sunday,15:00:00,Weekend,Day
2,1028,2024,Sunday,18:00:00,Weekend,Night
2,1029,2024,Sunday,18:30:00,Weekend,Night
2,1030,2024,Sunday,19:00:00,Weekend,Night
2,1031,2024,Sunday,19:20:00,Weekend,Night
2,1032,2024,Thursday,02:25:00,Weekday,Night
2,1033,2024,Thursday,07:20:00,Weekday,Day
2,1034,2024,Thursday,08:00:00,Weekday,Day
2,1035,2024,Thursday,12:30:00,Weekday,Day
2,1036,2024,Thursday,13:00:00,Weekday,Day
2,1037,2024,Thursday,14:00:00,Weekday,Day
2,1038,2024,Thursday,15:00:00,Weekday,Day
2,1039,2024,Thursday,17:09:00,Weekday,Day
2,1040,2024,Thursday,17:40:00,Weekday,Day
2,1041,2024,Thursday,17:48:00,Weekday,Day
2,1042,2024,Thursday,20:15:00,Weekday,Night
2,1043,2024,Thursday,21:00:00,Weekday,Night
2,1044,2024,Tuesday,04:00:00,Weekday,Night
2,1045,2024,Tuesday,06:00:00,Weekday,Day
2,1046,2024,Tuesday,06:51:00,Weekday,Day
2,1047,2024,Tuesday,07:35:00,Weekday,Day
2,1048,2024,Tuesday,08:00:00,Weekday,Day
2,1049,2024,Tuesday,08:14:00,Weekday,Day
2,1050,2024,Tuesday,09:10:00,Weekday,Day
2,1051,2024,Tuesday,10:45:00,Weekday,Day
2,1052,2024,Tuesday,13:22:00,Weekday,Day
2,1053,2024,Tuesday,19:00:00,Weekday,Night
2,1054,2024,Tuesday,19:40:00,Weekday,Night
2,1055,2024,Tuesday,23:00:00,Weekday,Night
2,1056,2024,Wednesday,07:59:00,Weekday,Day
2,1057,2024,Wednesday,11:30:00,Weekday,Day
2,1058,2024,Wednesday,11:45:00,Weekday,Day
2,1059,2024,Wednesday,12:00:00,Weekday,Day
2,1060,2024,Wednesday,12:10:00,Weekday,Day
2,1061,2024,Wednesday,13:42:00,Weekday,Day
2,1062,2024,Wednesday,14:00:00,Weekday,Day
2,1063,2024,Wednesday,19:00:00,Weekday,Night
2,1064,2024,Wednesday,20:06:00,Weekday,Night
2,1065,2024,Wednesday,21:15:00,Weekday,Night
1,1066,2024,Friday,05:50:00,Weekday,Night
1,1067,2024,Friday,06:05:00,Weekday,Day
1,1068,2024,Friday,09:55:00,Weekday,Day
1,1069,2024,Friday,11:00:00,Weekday,Day
1,1070,2024,Friday,15:20:00,Weekday,Day
1,1071,2024,Friday,16:14:00,Weekday,Day
1,1072,2024,Friday,16:30:00,Weekday,Day
